window_id,source_pcap,packet_count,pps,byte_count,avg_packet_size,std_packet_size,tcp_ratio,udp_ratio,http_ratio,syn_ratio,ack_ratio,syn_ack_ratio,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,src_ip_entropy,dst_ip_entropy,src_port_entropy,dst_port_entropy,mean_interarrival_ms,std_interarrival_ms,interarrival_cv,flow_count,flow_entropy,small_packet_ratio,large_packet_ratio,label,binary_label,normal_ratio,http_flood_ratio,syn_flood_ratio,udp_reflection_ratio,attack_ratio,dominant_attack,severity
4204,scenario_mixed_attack_02_seed3614.pcap,23,460.0,1858,80.7826,71.7944,0.956522,0.043478,0.956522,0.26087,0.826087,0.315789,6,6,6,6,2.086442,2.086442,2.086442,2.086442,2.206824,0.696426,0.315578,9,2.958345,0.73913,0.0,normal,normal,0.956522,0.0,0.0,0.043478,0.043478,none,none
4205,scenario_mixed_attack_02_seed3614.pcap,23,460.0,1981,86.1304,72.1323,0.913043,0.086957,0.913043,0.217391,0.782609,0.277778,7,6,7,6,2.296637,2.107757,2.296637,2.107757,2.267686,0.460895,0.203245,9,2.979659,0.695652,0.0,udp_reflection,abnormal,0.869565,0.0,0.043478,0.086957,0.130435,udp_reflection,low
4206,scenario_mixed_attack_02_seed3614.pcap,25,500.0,1843,73.72,60.5445,1.0,0.0,1.0,0.24,0.88,0.272727,4,5,4,5,1.759628,1.963074,1.759628,1.963074,2.035548,0.475271,0.233485,7,2.723856,0.76,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
4207,scenario_mixed_attack_02_seed3614.pcap,22,440.0,1704,77.4545,70.338,0.909091,0.090909,0.909091,0.318182,0.727273,0.4375,6,5,7,6,2.094018,1.838369,2.344462,2.002443,2.317849,0.380039,0.163962,9,2.913977,0.772727,0.0,udp_reflection,abnormal,0.863636,0.0,0.045455,0.090909,0.136364,udp_reflection,low
4208,scenario_mixed_attack_02_seed3614.pcap,22,440.0,2158,98.0909,83.1149,0.954545,0.045455,0.954545,0.181818,0.863636,0.210526,6,6,6,6,2.059039,2.153565,2.059039,2.153565,2.307188,0.504557,0.218689,9,2.992856,0.636364,0.0,http_flood,abnormal,0.863636,0.090909,0.0,0.045455,0.136364,http_flood,low
4209,scenario_mixed_attack_02_seed3614.pcap,23,460.0,1830,79.5652,69.61,0.913043,0.086957,0.913043,0.26087,0.73913,0.352941,7,6,8,7,2.226652,2.016458,2.383593,2.173399,2.227957,0.489004,0.219485,11,3.132258,0.73913,0.0,mixed_attack,abnormal,0.782609,0.043478,0.086957,0.086957,0.217391,mixed_attack,low
4210,scenario_mixed_attack_02_seed3614.pcap,24,480.0,2087,86.9583,74.8457,0.916667,0.083333,0.916667,0.25,0.791667,0.315789,6,6,6,6,2.134603,2.134603,2.134603,2.134603,2.152744,0.426739,0.19823,8,2.855389,0.708333,0.0,normal,normal,0.916667,0.0,0.0,0.083333,0.083333,none,none
4211,scenario_mixed_attack_02_seed3614.pcap,23,460.0,1646,71.5652,60.6579,1.0,0.0,1.0,0.304348,0.826087,0.368421,7,5,7,5,2.296637,1.736357,2.296637,1.736357,2.252319,0.563915,0.250371,10,3.045301,0.782609,0.0,normal,normal,0.913043,0.043478,0.043478,0.0,0.086957,none,none
4212,scenario_mixed_attack_02_seed3614.pcap,22,440.0,1982,90.0909,68.3413,1.0,0.0,1.0,0.181818,0.909091,0.2,5,5,5,5,1.911534,1.933817,1.911534,1.933817,2.279622,0.536835,0.235493,8,2.845351,0.636364,0.0,normal,normal,0.909091,0.090909,0.0,0.0,0.090909,none,none
4213,scenario_mixed_attack_02_seed3614.pcap,24,480.0,1816,75.6667,63.1517,1.0,0.0,1.0,0.333333,0.791667,0.421053,6,6,6,6,2.134603,1.913891,2.134603,1.913891,2.091657,0.471169,0.225261,10,3.053509,0.75,0.0,syn_flood,abnormal,0.875,0.041667,0.083333,0.0,0.125,syn_flood,low
4214,scenario_mixed_attack_02_seed3614.pcap,23,460.0,1694,73.6522,65.1257,1.0,0.0,1.0,0.304348,0.826087,0.368421,6,5,6,5,1.957495,1.966665,1.957495,1.966665,2.215916,0.462009,0.208496,9,2.925523,0.782609,0.0,normal,normal,0.956522,0.0,0.043478,0.0,0.043478,none,none
4215,scenario_mixed_attack_02_seed3614.pcap,22,440.0,1808,82.1818,74.0188,0.954545,0.045455,0.954545,0.318182,0.727273,0.4375,8,5,8,5,2.572624,1.693041,2.572624,1.693041,2.317145,0.668875,0.288663,10,3.083765,0.727273,0.0,syn_flood,abnormal,0.818182,0.0,0.136364,0.045455,0.181818,syn_flood,low
4216,scenario_mixed_attack_02_seed3614.pcap,26,520.0,2062,79.3077,65.6036,0.961538,0.038462,0.961538,0.230769,0.846154,0.272727,6,6,7,7,1.85022,1.939884,2.157912,2.247577,1.956758,0.414666,0.211915,11,3.209867,0.730769,0.0,http_flood,abnormal,0.884615,0.076923,0.0,0.038462,0.115385,http_flood,low
4217,scenario_mixed_attack_02_seed3614.pcap,26,520.0,2715,104.4231,102.5202,0.961538,0.038462,0.961538,0.230769,0.846154,0.272727,7,7,7,7,2.157912,2.247577,2.157912,2.247577,1.977043,0.340013,0.17198,11,3.209867,0.653846,0.0,http_flood,abnormal,0.884615,0.076923,0.0,0.038462,0.115385,http_flood,low
4218,scenario_mixed_attack_02_seed3614.pcap,23,460.0,1864,81.0435,69.4428,0.956522,0.043478,0.956522,0.217391,0.826087,0.263158,5,4,6,5,1.877007,1.592,2.176859,1.891852,2.221411,0.467673,0.21053,8,2.859881,0.73913,0.0,normal,normal,0.913043,0.0,0.043478,0.043478,0.086957,none,none
4219,scenario_mixed_attack_02_seed3614.pcap,24,480.0,2010,83.75,70.8503,1.0,0.0,1.0,0.25,0.875,0.285714,5,5,5,5,1.927694,1.927694,1.927694,1.927694,2.110222,0.425278,0.201532,8,2.855389,0.708333,0.0,normal,normal,0.958333,0.041667,0.0,0.0,0.041667,none,none
4220,scenario_mixed_attack_02_seed3614.pcap,22,440.0,1760,80,76.9894,0.954545,0.045455,0.954545,0.318182,0.727273,0.4375,7,4,8,5,2.271297,1.61265,2.435371,1.776725,2.321436,0.452867,0.195081,10,3.004886,0.772727,0.0,syn_flood,abnormal,0.863636,0.0,0.090909,0.045455,0.136364,syn_flood,low
4221,scenario_mixed_attack_02_seed3614.pcap,24,480.0,2189,91.2083,81.5628,0.916667,0.083333,0.916667,0.208333,0.833333,0.25,6,6,6,6,2.134603,2.134603,2.134603,2.134603,2.148048,0.514348,0.239449,8,2.855389,0.708333,0.0,normal,normal,0.916667,0.0,0.0,0.083333,0.083333,none,none
4222,scenario_mixed_attack_02_seed3614.pcap,23,460.0,1910,83.0435,75.8657,0.913043,0.086957,0.913043,0.304348,0.73913,0.411765,7,8,7,8,2.173399,2.383593,2.173399,2.383593,2.154632,0.358396,0.166337,11,3.132258,0.73913,0.0,mixed_attack,abnormal,0.826087,0.043478,0.043478,0.086957,0.173913,mixed_attack,low
4223,scenario_mixed_attack_02_seed3614.pcap,21,420.0,1822,86.7619,76.6059,1.0,0.0,1.0,0.190476,0.904762,0.210526,4,4,4,4,1.822119,1.746435,1.822119,1.746435,2.395654,0.470935,0.196579,6,2.570191,0.714286,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
4224,scenario_mixed_attack_02_seed3614.pcap,22,440.0,1749,79.5,68.1794,1.0,0.0,1.0,0.272727,0.863636,0.315789,5,6,5,6,1.911534,2.002443,1.911534,2.002443,2.362467,0.486897,0.206097,9,2.913977,0.727273,0.0,normal,normal,0.909091,0.090909,0.0,0.0,0.090909,none,none
4225,scenario_mixed_attack_02_seed3614.pcap,22,440.0,2080,94.5455,78.189,0.909091,0.090909,0.909091,0.227273,0.772727,0.294118,8,7,8,7,2.491967,2.149948,2.491967,2.149948,2.286094,0.415207,0.181623,11,3.208987,0.636364,0.0,mixed_attack,abnormal,0.772727,0.090909,0.045455,0.090909,0.227273,mixed_attack,low
4226,scenario_mixed_attack_02_seed3614.pcap,22,440.0,2207,100.3182,110.9662,0.954545,0.045455,0.954545,0.181818,0.863636,0.210526,6,5,6,5,2.002443,2.00606,2.002443,2.00606,2.339999,0.549747,0.234935,8,2.788755,0.727273,0.0,normal,normal,0.909091,0.045455,0.0,0.045455,0.090909,none,none
4227,scenario_mixed_attack_02_seed3614.pcap,23,460.0,2005,87.1739,76.418,1.0,0.0,1.0,0.26087,0.869565,0.3,4,5,4,5,1.75076,1.966665,1.75076,1.966665,2.176772,0.442294,0.203188,7,2.718789,0.695652,0.0,normal,normal,0.956522,0.043478,0.0,0.0,0.043478,none,none
4228,scenario_mixed_attack_02_seed3614.pcap,23,460.0,2086,90.6957,119.7379,1.0,0.0,1.0,0.304348,0.826087,0.368421,7,5,7,5,2.296637,1.736357,2.296637,1.736357,2.268455,0.550201,0.242544,10,3.045301,0.782609,0.043478,normal,normal,0.913043,0.043478,0.043478,0.0,0.086957,none,none
4229,scenario_mixed_attack_02_seed3614.pcap,23,460.0,2004,87.1304,77.2339,1.0,0.0,1.0,0.304348,0.782609,0.388889,6,4,7,5,2.016458,1.630983,2.227534,1.891852,2.181042,0.408606,0.187344,10,3.120751,0.695652,0.0,syn_flood,abnormal,0.826087,0.043478,0.130435,0.0,0.173913,syn_flood,low
4230,scenario_mixed_attack_02_seed3614.pcap,23,460.0,1926,83.7391,79.8794,0.956522,0.043478,0.956522,0.26087,0.826087,0.315789,6,6,6,6,2.176859,1.957495,2.176859,1.957495,2.238501,0.430713,0.192412,9,2.925523,0.73913,0.0,normal,normal,0.956522,0.0,0.0,0.043478,0.043478,none,none
4231,scenario_mixed_attack_02_seed3614.pcap,22,440.0,2002,91,80.4606,1.0,0.0,1.0,0.181818,0.909091,0.2,5,5,5,5,1.776725,2.00606,1.776725,2.00606,2.339715,0.426482,0.18228,8,2.788755,0.681818,0.0,normal,normal,0.909091,0.090909,0.0,0.0,0.090909,none,none
4232,scenario_mixed_attack_02_seed3614.pcap,23,460.0,1930,83.913,79.3747,1.0,0.0,1.0,0.304348,0.826087,0.368421,5,4,5,4,1.966665,1.75076,1.966665,1.75076,2.198729,0.629528,0.286314,7,2.718789,0.73913,0.0,normal,normal,0.956522,0.0,0.043478,0.0,0.043478,none,none
4233,scenario_mixed_attack_02_seed3614.pcap,23,460.0,1569,68.2174,51.6215,0.956522,0.043478,0.956522,0.304348,0.782609,0.388889,8,6,8,6,2.383593,1.957495,2.383593,1.957495,2.252817,0.570478,0.253229,11,3.132258,0.782609,0.0,mixed_attack,abnormal,0.869565,0.043478,0.043478,0.043478,0.130435,mixed_attack,low
4234,scenario_mixed_attack_02_seed3614.pcap,22,440.0,1731,78.6818,56.978,1.0,0.0,1.0,0.227273,0.863636,0.263158,5,5,5,5,1.933817,1.933817,1.933817,1.933817,2.334708,0.692963,0.296809,8,2.867634,0.681818,0.0,normal,normal,0.909091,0.045455,0.045455,0.0,0.090909,none,none
4235,scenario_mixed_attack_02_seed3614.pcap,23,460.0,1567,68.1304,53.4101,1.0,0.0,1.0,0.304348,0.826087,0.368421,6,5,6,5,2.176859,1.736357,2.176859,1.736357,2.232183,0.48749,0.218392,9,2.925523,0.782609,0.0,normal,normal,0.956522,0.0,0.043478,0.0,0.043478,none,none
4236,scenario_mixed_attack_02_seed3614.pcap,24,480.0,1986,82.75,70.0811,0.958333,0.041667,0.958333,0.25,0.791667,0.315789,8,5,8,5,2.332723,1.927694,2.332723,1.927694,2.118349,0.506351,0.239031,10,3.053509,0.708333,0.0,mixed_attack,abnormal,0.875,0.041667,0.041667,0.041667,0.125,mixed_attack,low
4237,scenario_mixed_attack_02_seed3614.pcap,25,500.0,2136,85.44,66.0382,0.96,0.04,0.96,0.24,0.84,0.285714,7,6,7,6,2.222683,2.092879,2.222683,2.092879,2.040287,0.369965,0.18133,10,3.11327,0.68,0.0,mixed_attack,abnormal,0.84,0.08,0.04,0.04,0.16,mixed_attack,low
4238,scenario_mixed_attack_02_seed3614.pcap,24,480.0,1716,71.5,65.4663,0.958333,0.041667,0.958333,0.375,0.708333,0.529412,9,6,9,6,2.534159,1.913891,2.534159,1.913891,2.137962,0.445188,0.20823,12,3.251629,0.791667,0.0,syn_flood,abnormal,0.833333,0.0,0.125,0.041667,0.166667,syn_flood,low
4239,scenario_mixed_attack_02_seed3614.pcap,23,460.0,1788,77.7391,58.0818,1.0,0.0,1.0,0.217391,0.869565,0.25,5,5,5,5,1.966665,1.891852,1.966665,1.891852,2.271045,0.413528,0.182087,8,2.859881,0.695652,0.0,normal,normal,0.913043,0.043478,0.043478,0.0,0.086957,none,none
4240,scenario_mixed_attack_02_seed3614.pcap,23,460.0,2371,103.087,144.4452,1.0,0.0,1.0,0.304348,0.826087,0.368421,7,6,7,6,2.173399,1.957495,2.173399,1.957495,2.189224,0.444177,0.202893,11,3.132258,0.695652,0.043478,http_flood,abnormal,0.826087,0.130435,0.043478,0.0,0.173913,http_flood,low
4241,scenario_mixed_attack_02_seed3614.pcap,23,460.0,1721,74.8261,59.2333,1.0,0.0,1.0,0.217391,0.869565,0.25,5,4,5,4,1.966665,1.75076,1.966665,1.75076,2.250596,0.449996,0.199945,7,2.718789,0.73913,0.0,normal,normal,0.956522,0.0,0.043478,0.0,0.043478,none,none
4242,scenario_mixed_attack_02_seed3614.pcap,23,460.0,1808,78.6087,67.9563,0.913043,0.086957,0.913043,0.304348,0.73913,0.411765,6,6,7,7,1.948811,1.825573,2.296637,2.173399,2.194047,0.397547,0.181193,10,3.045301,0.73913,0.0,mixed_attack,abnormal,0.826087,0.043478,0.043478,0.086957,0.173913,mixed_attack,low
4243,scenario_mixed_attack_02_seed3614.pcap,22,440.0,2706,123,174.5285,0.909091,0.090909,0.909091,0.227273,0.772727,0.294118,8,7,8,7,2.491967,2.149948,2.491967,2.149948,2.288569,0.5844,0.255356,11,3.208987,0.636364,0.045455,mixed_attack,abnormal,0.772727,0.090909,0.045455,0.090909,0.227273,mixed_attack,low
4244,scenario_mixed_attack_02_seed3614.pcap,24,480.0,1913,79.7083,61.33,0.958333,0.041667,0.958333,0.208333,0.833333,0.25,7,6,7,6,2.125815,2.134603,2.125815,2.134603,2.170604,0.541952,0.249678,10,3.053509,0.708333,0.0,mixed_attack,abnormal,0.833333,0.083333,0.041667,0.041667,0.166667,mixed_attack,low
4245,scenario_mixed_attack_02_seed3614.pcap,25,500.0,2826,113.04,134.5144,0.96,0.04,0.96,0.24,0.84,0.285714,6,6,6,6,2.092879,2.092879,2.092879,2.092879,2.031048,0.384885,0.189501,9,2.983465,0.64,0.04,http_flood,abnormal,0.88,0.08,0.0,0.04,0.12,http_flood,low
4246,scenario_mixed_attack_02_seed3614.pcap,23,460.0,2170,94.3478,105.7119,0.913043,0.086957,0.913043,0.26087,0.73913,0.352941,9,6,9,6,2.587504,1.957495,2.587504,1.957495,2.192183,0.495903,0.226214,11,3.132258,0.73913,0.0,mixed_attack,abnormal,0.826087,0.043478,0.043478,0.086957,0.173913,mixed_attack,low
4247,scenario_mixed_attack_02_seed3614.pcap,24,480.0,2513,104.7083,153.3241,1.0,0.0,1.0,0.291667,0.833333,0.35,7,5,7,5,2.269816,1.830558,2.269816,1.830558,2.169744,0.304935,0.140539,10,3.105389,0.708333,0.041667,mixed_attack,abnormal,0.833333,0.083333,0.083333,0.0,0.166667,mixed_attack,low
4248,scenario_mixed_attack_02_seed3614.pcap,25,500.0,1908,76.32,63.6884,0.96,0.04,0.96,0.28,0.8,0.35,7,6,7,6,2.291511,1.999628,2.291511,1.999628,2.060791,0.456718,0.221623,10,3.093661,0.76,0.0,normal,normal,0.92,0.0,0.04,0.04,0.08,none,none
4249,scenario_mixed_attack_02_seed3614.pcap,24,480.0,1959,81.625,75.0088,0.958333,0.041667,0.958333,0.25,0.833333,0.3,6,6,6,6,2.042481,2.134603,2.042481,2.134603,2.116691,0.349686,0.165204,9,2.970176,0.75,0.0,normal,normal,0.958333,0.0,0.0,0.041667,0.041667,none,none
4250,scenario_mixed_attack_02_seed3614.pcap,3,60.0,415,138.3333,72.5825,1.0,0.0,1.0,0.0,1.0,0.0,2,2,2,2,0.918296,0.918296,0.918296,0.918296,2.128959,0.042081,0.019766,2,0.918296,0.333333,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
4251,scenario_mixed_attack_02_seed3615.pcap,31,620.0,2263,73,54.8576,0.967742,0.032258,0.967742,0.290323,0.806452,0.36,8,7,8,7,2.396036,2.115487,2.396036,2.115487,1.644166,0.345931,0.210399,12,3.341293,0.741935,0.0,mixed_attack,abnormal,0.870968,0.064516,0.032258,0.032258,0.129032,mixed_attack,low
4252,scenario_mixed_attack_02_seed3615.pcap,30,600.0,2709,90.3,75.3477,0.9,0.1,0.9,0.2,0.8,0.25,6,6,7,8,1.795,1.876412,2.304962,2.453041,1.678935,0.375566,0.223693,11,3.298069,0.666667,0.0,udp_reflection,abnormal,0.9,0.0,0.0,0.1,0.1,udp_reflection,low
4253,scenario_mixed_attack_02_seed3615.pcap,31,620.0,2394,77.2258,57.5857,0.967742,0.032258,0.967742,0.225806,0.83871,0.269231,8,6,9,7,2.202488,1.857422,2.460552,2.115487,1.61043,0.340462,0.211411,13,3.405809,0.709677,0.0,http_flood,abnormal,0.83871,0.096774,0.032258,0.032258,0.16129,http_flood,low
4254,scenario_mixed_attack_02_seed3615.pcap,33,660.0,2456,74.4242,64.3066,0.969697,0.030303,0.969697,0.333333,0.757576,0.44,9,6,9,6,2.557792,1.982011,2.557792,1.982011,1.553535,0.261327,0.168214,12,3.385155,0.757576,0.0,syn_flood,abnormal,0.878788,0.0,0.090909,0.030303,0.121212,syn_flood,low
4255,scenario_mixed_attack_02_seed3615.pcap,33,660.0,2550,77.2727,57.4611,1.0,0.0,1.0,0.242424,0.878788,0.275862,7,7,7,7,2.23364,2.150853,2.23364,2.150853,1.551814,0.399974,0.257746,12,3.385155,0.69697,0.0,normal,normal,0.939394,0.060606,0.0,0.0,0.060606,none,none
4256,scenario_mixed_attack_02_seed3615.pcap,33,660.0,2479,75.1212,58.146,1.0,0.0,1.0,0.272727,0.818182,0.333333,9,6,9,6,2.377727,2.067371,2.377727,2.067371,1.538098,0.266459,0.173239,13,3.445761,0.727273,0.0,syn_flood,abnormal,0.848485,0.060606,0.090909,0.0,0.151515,syn_flood,low
4257,scenario_mixed_attack_02_seed3615.pcap,31,620.0,2346,75.6774,59.7524,0.967742,0.032258,0.967742,0.258065,0.83871,0.307692,6,6,6,6,2.136188,2.136188,2.136188,2.136188,1.594639,0.332043,0.208224,9,3.099042,0.741935,0.0,normal,normal,0.967742,0.0,0.0,0.032258,0.032258,none,none
4258,scenario_mixed_attack_02_seed3615.pcap,31,620.0,2336,75.3548,66.8588,0.935484,0.064516,0.935484,0.290323,0.774194,0.375,9,8,9,8,2.460552,2.289572,2.460552,2.289572,1.622931,0.323291,0.199202,13,3.405809,0.774194,0.0,normal,normal,0.903226,0.0,0.032258,0.064516,0.096774,none,none
4259,scenario_mixed_attack_02_seed3615.pcap,32,640.0,2689,84.0312,69.7816,0.96875,0.03125,0.96875,0.25,0.8125,0.307692,8,7,8,7,2.371465,2.20282,2.371465,2.20282,1.569063,0.377037,0.240294,12,3.405639,0.6875,0.0,mixed_attack,abnormal,0.875,0.03125,0.0625,0.03125,0.125,mixed_attack,low
4260,scenario_mixed_attack_02_seed3615.pcap,30,600.0,2324,77.4667,68.5394,0.9,0.1,0.9,0.333333,0.666667,0.5,13,9,13,8,3.038432,2.240224,3.038432,2.173557,1.687477,0.385679,0.228553,17,3.773557,0.766667,0.0,mixed_attack,abnormal,0.7,0.066667,0.133333,0.1,0.3,mixed_attack,medium
4261,scenario_mixed_attack_02_seed3615.pcap,32,640.0,3424,107,106.215,0.875,0.125,0.875,0.1875,0.78125,0.24,9,8,9,8,2.451012,2.321583,2.560692,2.474602,1.61171,0.370567,0.229922,13,3.491729,0.65625,0.0,udp_reflection,abnormal,0.84375,0.03125,0.0,0.125,0.15625,udp_reflection,low
4262,scenario_mixed_attack_02_seed3615.pcap,32,640.0,2324,72.625,58.6167,1.0,0.0,1.0,0.28125,0.84375,0.333333,6,6,7,7,2.020055,1.828535,2.270055,2.078535,1.610671,0.350781,0.217786,12,3.35141,0.75,0.0,normal,normal,0.9375,0.03125,0.03125,0.0,0.0625,none,none
4263,scenario_mixed_attack_02_seed3615.pcap,32,640.0,3386,105.8125,151.6355,0.96875,0.03125,0.96875,0.25,0.8125,0.307692,9,6,9,6,2.418645,2.10141,2.418645,2.10141,1.593767,0.262605,0.16477,12,3.35141,0.71875,0.03125,mixed_attack,abnormal,0.875,0.03125,0.0625,0.03125,0.125,mixed_attack,low
4264,scenario_mixed_attack_02_seed3615.pcap,30,600.0,2304,76.8,63.005,1.0,0.0,1.0,0.3,0.833333,0.36,6,6,6,6,2.171629,1.973557,2.171629,1.973557,1.70845,0.444531,0.260195,10,3.148394,0.733333,0.0,normal,normal,0.933333,0.033333,0.033333,0.0,0.066667,none,none
4265,scenario_mixed_attack_02_seed3615.pcap,33,660.0,2853,86.4545,73.6005,0.939394,0.060606,0.939394,0.242424,0.787879,0.307692,9,7,10,8,2.431879,2.122989,2.541262,2.331977,1.524717,0.250742,0.164451,14,3.544098,0.69697,0.0,mixed_attack,abnormal,0.818182,0.060606,0.060606,0.060606,0.181818,mixed_attack,low
4266,scenario_mixed_attack_02_seed3615.pcap,28,560.0,2165,77.3214,65.078,0.964286,0.035714,0.964286,0.285714,0.785714,0.363636,8,6,8,6,2.4138,1.973132,2.4138,1.973132,1.803036,0.498353,0.276397,11,3.208966,0.75,0.0,mixed_attack,abnormal,0.857143,0.035714,0.071429,0.035714,0.142857,mixed_attack,low
4267,scenario_mixed_attack_02_seed3615.pcap,33,660.0,3558,107.8182,163.5445,0.969697,0.030303,0.969697,0.30303,0.757576,0.4,10,8,10,8,2.541262,2.211459,2.541262,2.211459,1.537435,0.291472,0.189583,15,3.589849,0.69697,0.030303,mixed_attack,abnormal,0.757576,0.090909,0.121212,0.030303,0.242424,mixed_attack,low
4268,scenario_mixed_attack_02_seed3615.pcap,32,640.0,2651,82.8438,69.828,0.96875,0.03125,0.96875,0.25,0.84375,0.296296,7,6,7,6,2.270055,2.10141,2.270055,2.10141,1.590875,0.405885,0.255133,10,3.20282,0.71875,0.0,normal,normal,0.9375,0.03125,0.0,0.03125,0.0625,none,none
4269,scenario_mixed_attack_02_seed3615.pcap,30,600.0,2139,71.3,64.6999,1.0,0.0,1.0,0.3,0.833333,0.36,6,5,7,6,2.143137,1.853236,2.263458,1.973557,1.705967,0.426942,0.250264,11,3.240224,0.8,0.0,normal,normal,0.966667,0.0,0.033333,0.0,0.033333,none,none
4270,scenario_mixed_attack_02_seed3615.pcap,31,620.0,2988,96.3871,80.7256,0.967742,0.032258,0.967742,0.193548,0.870968,0.222222,6,6,7,7,1.966991,2.018399,2.225056,2.240869,1.641631,0.350544,0.213534,11,3.292591,0.645161,0.0,normal,normal,0.903226,0.064516,0.0,0.032258,0.096774,none,none
4271,scenario_mixed_attack_02_seed3615.pcap,31,620.0,3049,98.3548,121.0507,0.967742,0.032258,0.967742,0.258065,0.806452,0.32,8,8,8,8,2.289572,2.289572,2.289572,2.289572,1.615373,0.413063,0.255708,13,3.405809,0.709677,0.032258,http_flood,abnormal,0.83871,0.096774,0.032258,0.032258,0.16129,http_flood,low
4272,scenario_mixed_attack_02_seed3615.pcap,33,660.0,2925,88.6364,82.7778,0.909091,0.090909,0.909091,0.30303,0.727273,0.416667,11,8,10,8,2.813622,2.211459,2.753016,2.211459,1.54303,0.360636,0.23372,14,3.544098,0.727273,0.0,mixed_attack,abnormal,0.818182,0.0,0.090909,0.090909,0.181818,mixed_attack,low
4273,scenario_mixed_attack_02_seed3615.pcap,31,620.0,2974,95.9355,117.7389,1.0,0.0,1.0,0.258065,0.83871,0.307692,8,5,8,5,2.289572,1.962103,2.289572,1.962103,1.660395,0.416442,0.250809,11,3.252426,0.741935,0.032258,normal,normal,0.903226,0.032258,0.064516,0.0,0.096774,none,none
4274,scenario_mixed_attack_02_seed3615.pcap,33,660.0,2765,83.7879,74.4278,0.969697,0.030303,0.969697,0.242424,0.848485,0.285714,6,7,6,7,2.135303,2.23364,2.135303,2.23364,1.523405,0.350262,0.22992,10,3.203337,0.727273,0.0,normal,normal,0.939394,0.030303,0.0,0.030303,0.060606,none,none
4275,scenario_mixed_attack_02_seed3615.pcap,30,600.0,3283,109.4333,166.2868,1.0,0.0,1.0,0.266667,0.833333,0.32,8,6,8,6,2.330125,1.973557,2.330125,1.973557,1.668659,0.362057,0.216975,12,3.306891,0.7,0.033333,http_flood,abnormal,0.866667,0.1,0.033333,0.0,0.133333,http_flood,low
4276,scenario_mixed_attack_02_seed3615.pcap,33,660.0,2769,83.9091,76.4965,1.0,0.0,1.0,0.242424,0.878788,0.275862,4,5,6,6,1.749,1.892879,2.067371,2.135303,1.558661,0.4022,0.258042,10,3.203337,0.727273,0.0,normal,normal,0.969697,0.030303,0.0,0.0,0.030303,none,none
4277,scenario_mixed_attack_02_seed3615.pcap,30,600.0,2722,90.7333,87.5732,0.9,0.1,0.9,0.266667,0.766667,0.347826,9,8,8,8,2.54487,2.330125,2.478204,2.330125,1.697935,0.332963,0.196099,12,3.348394,0.733333,0.0,udp_reflection,abnormal,0.866667,0.0,0.033333,0.1,0.133333,udp_reflection,low
4278,scenario_mixed_attack_02_seed3615.pcap,31,620.0,3126,100.8387,109.5445,0.967742,0.032258,0.967742,0.258065,0.806452,0.32,9,6,10,7,2.511765,1.938491,2.66837,2.043172,1.629535,0.313012,0.192087,14,3.550655,0.677419,0.032258,mixed_attack,abnormal,0.806452,0.096774,0.064516,0.032258,0.193548,mixed_attack,low
4279,scenario_mixed_attack_02_seed3615.pcap,32,640.0,2296,71.75,55.122,1.0,0.0,1.0,0.25,0.875,0.285714,4,4,6,6,1.709868,1.56082,2.10141,2.10141,1.56168,0.325222,0.208252,10,3.20282,0.75,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
4280,scenario_mixed_attack_02_seed3615.pcap,32,640.0,2448,76.5,65.8976,0.96875,0.03125,0.96875,0.28125,0.8125,0.346154,7,6,8,7,2.137199,2.157254,2.25,2.270055,1.564487,0.421841,0.269635,12,3.35141,0.75,0.0,normal,normal,0.9375,0.0,0.03125,0.03125,0.0625,none,none
4281,scenario_mixed_attack_02_seed3615.pcap,33,660.0,2584,78.303,58.554,1.0,0.0,1.0,0.212121,0.878788,0.241379,7,6,7,6,2.23364,2.067371,2.23364,2.067371,1.551464,0.302469,0.194957,11,3.301674,0.69697,0.0,normal,normal,0.939394,0.060606,0.0,0.0,0.060606,none,none
