packet_index,label,src_ip,dst_ip,protocol
2203,http_flood,10.0.0.50,10.0.0.3,TCP
2204,http_flood,10.0.0.50,10.0.0.3,TCP
2205,http_flood,10.0.0.50,10.0.0.3,TCP
2206,http_flood,10.0.0.50,10.0.0.3,TCP
2207,http_flood,10.0.0.3,10.0.0.50,TCP
2208,normal,10.0.0.4,10.0.0.50,TCP
2209,http_flood,10.0.0.1,10.0.0.50,TCP
2210,http_flood,10.0.0.3,10.0.0.50,TCP
2211,http_flood,10.0.0.3,10.0.0.50,TCP
2212,http_flood,10.0.0.3,10.0.0.50,TCP
2213,http_flood,10.0.0.3,10.0.0.50,TCP
2214,http_flood,10.0.0.3,10.0.0.50,TCP
2215,http_flood,10.0.0.3,10.0.0.50,TCP
2216,http_flood,10.0.0.3,10.0.0.50,TCP
2217,syn_flood,172.28.12.100,10.0.0.50,TCP
2218,http_flood,10.0.0.1,10.0.0.50,TCP
2219,syn_flood,172.26.57.160,10.0.0.50,TCP
2220,syn_flood,192.168.116.252,10.0.0.50,TCP
2221,syn_flood,172.17.35.167,10.0.0.50,TCP
2222,syn_flood,172.28.84.77,10.0.0.50,TCP
2223,syn_flood,172.20.125.149,10.0.0.50,TCP
2224,syn_flood,172.30.87.194,10.0.0.50,TCP
2225,syn_flood,192.168.37.179,10.0.0.50,TCP
2226,syn_flood,10.85.192.66,10.0.0.50,TCP
2227,syn_flood,192.168.87.70,10.0.0.50,TCP
2228,syn_flood,192.168.112.144,10.0.0.50,TCP
2229,syn_flood,172.18.18.165,10.0.0.50,TCP
2230,syn_flood,192.168.61.137,10.0.0.50,TCP
2231,syn_flood,172.26.207.102,10.0.0.50,TCP
2232,http_flood,10.0.0.3,10.0.0.50,TCP
2233,http_flood,10.0.0.1,10.0.0.50,TCP
2234,http_flood,10.0.0.1,10.0.0.50,TCP
2235,syn_flood,192.168.69.99,10.0.0.50,TCP
2236,syn_flood,10.66.149.59,10.0.0.50,TCP
2237,syn_flood,172.20.50.4,10.0.0.50,TCP
2238,syn_flood,10.186.133.20,10.0.0.50,TCP
2239,syn_flood,192.168.136.141,10.0.0.50,TCP
2240,syn_flood,10.236.91.171,10.0.0.50,TCP
2241,syn_flood,192.168.44.238,10.0.0.50,TCP
2242,http_flood,10.0.0.3,10.0.0.50,TCP
2243,http_flood,10.0.0.1,10.0.0.50,TCP
2244,http_flood,10.0.0.1,10.0.0.50,TCP
2245,syn_flood,192.168.102.35,10.0.0.50,TCP
2246,syn_flood,172.24.132.179,10.0.0.50,TCP
2247,syn_flood,172.27.23.61,10.0.0.50,TCP
2248,syn_flood,10.202.252.238,10.0.0.50,TCP
2249,syn_flood,172.25.202.184,10.0.0.50,TCP
2250,syn_flood,192.168.117.88,10.0.0.50,TCP
2251,http_flood,10.0.0.3,10.0.0.50,TCP
2252,http_flood,10.0.0.1,10.0.0.50,TCP
2253,http_flood,10.0.0.1,10.0.0.50,TCP
2254,syn_flood,172.17.231.226,10.0.0.50,TCP
2255,syn_flood,10.248.38.250,10.0.0.50,TCP
2256,syn_flood,172.27.85.202,10.0.0.50,TCP
2257,syn_flood,192.168.45.183,10.0.0.50,TCP
2258,syn_flood,192.168.30.225,10.0.0.50,TCP
2259,syn_flood,192.168.173.135,10.0.0.50,TCP
2260,syn_flood,192.168.176.171,10.0.0.50,TCP
2261,http_flood,10.0.0.3,10.0.0.50,TCP
2262,syn_flood,192.168.79.158,10.0.0.50,TCP
2263,syn_flood,172.21.69.152,10.0.0.50,TCP
2264,syn_flood,172.17.109.155,10.0.0.50,TCP
2265,syn_flood,172.20.126.177,10.0.0.50,TCP
2266,syn_flood,172.16.90.131,10.0.0.50,TCP
2267,syn_flood,10.54.251.156,10.0.0.50,TCP
2268,syn_flood,172.16.56.61,10.0.0.50,TCP
2269,syn_flood,172.29.227.158,10.0.0.50,TCP
2270,http_flood,10.0.0.1,10.0.0.50,TCP
2271,syn_flood,172.26.1.14,10.0.0.50,TCP
2272,syn_flood,10.128.98.102,10.0.0.50,TCP
2273,syn_flood,192.168.209.252,10.0.0.50,TCP
2274,syn_flood,172.20.210.190,10.0.0.50,TCP
2275,syn_flood,172.30.159.107,10.0.0.50,TCP
2276,syn_flood,192.168.92.149,10.0.0.50,TCP
2277,http_flood,10.0.0.3,10.0.0.50,TCP
2278,http_flood,10.0.0.1,10.0.0.50,TCP
2279,http_flood,10.0.0.1,10.0.0.50,TCP
2280,syn_flood,172.29.19.46,10.0.0.50,TCP
2281,syn_flood,192.168.33.222,10.0.0.50,TCP
2282,syn_flood,10.115.182.112,10.0.0.50,TCP
2283,syn_flood,192.168.128.51,10.0.0.50,TCP
2284,syn_flood,10.47.45.71,10.0.0.50,TCP
2285,syn_flood,172.16.54.237,10.0.0.50,TCP
2286,syn_flood,172.23.245.233,10.0.0.50,TCP
2287,http_flood,10.0.0.50,10.0.0.3,TCP
2288,http_flood,10.0.0.50,10.0.0.3,TCP
2289,http_flood,10.0.0.50,10.0.0.3,TCP
2290,http_flood,10.0.0.50,10.0.0.3,TCP
2291,http_flood,10.0.0.50,10.0.0.3,TCP
2292,http_flood,10.0.0.50,10.0.0.3,TCP
2293,http_flood,10.0.0.3,10.0.0.50,TCP
2294,http_flood,10.0.0.3,10.0.0.50,TCP
2295,http_flood,10.0.0.3,10.0.0.50,TCP
2296,http_flood,10.0.0.3,10.0.0.50,TCP
2297,http_flood,10.0.0.3,10.0.0.50,TCP
2298,http_flood,10.0.0.3,10.0.0.50,TCP
2299,http_flood,10.0.0.3,10.0.0.50,TCP
2300,http_flood,10.0.0.1,10.0.0.50,TCP
2301,syn_flood,172.26.85.212,10.0.0.50,TCP
2302,syn_flood,10.0.73.5,10.0.0.50,TCP
2303,syn_flood,192.168.139.168,10.0.0.50,TCP
2304,syn_flood,192.168.95.176,10.0.0.50,TCP
2305,syn_flood,172.27.231.202,10.0.0.50,TCP
2306,syn_flood,172.19.183.67,10.0.0.50,TCP
2307,syn_flood,172.19.188.119,10.0.0.50,TCP
2308,http_flood,10.0.0.3,10.0.0.50,TCP
2309,http_flood,10.0.0.1,10.0.0.50,TCP
2310,syn_flood,172.24.91.111,10.0.0.50,TCP
2311,syn_flood,172.29.123.236,10.0.0.50,TCP
2312,syn_flood,192.168.236.155,10.0.0.50,TCP
2313,syn_flood,172.19.92.233,10.0.0.50,TCP
2314,syn_flood,10.54.194.163,10.0.0.50,TCP
2315,syn_flood,10.189.35.23,10.0.0.50,TCP
2316,syn_flood,10.216.11.8,10.0.0.50,TCP
2317,http_flood,10.0.0.1,10.0.0.50,TCP
2318,syn_flood,172.28.132.206,10.0.0.50,TCP
2319,syn_flood,192.168.15.142,10.0.0.50,TCP
2320,syn_flood,172.27.60.200,10.0.0.50,TCP
2321,syn_flood,10.101.20.39,10.0.0.50,TCP
2322,syn_flood,172.20.233.70,10.0.0.50,TCP
2323,syn_flood,10.228.190.180,10.0.0.50,TCP
2324,syn_flood,192.168.87.189,10.0.0.50,TCP
2325,http_flood,10.0.0.1,10.0.0.50,TCP
2326,http_flood,10.0.0.3,10.0.0.50,TCP
2327,syn_flood,10.227.191.146,10.0.0.50,TCP
2328,syn_flood,172.31.150.1,10.0.0.50,TCP
2329,syn_flood,10.209.82.148,10.0.0.50,TCP
2330,syn_flood,10.159.123.123,10.0.0.50,TCP
2331,syn_flood,192.168.239.22,10.0.0.50,TCP
2332,syn_flood,10.157.167.95,10.0.0.50,TCP
2333,syn_flood,10.236.236.59,10.0.0.50,TCP
2334,http_flood,10.0.0.3,10.0.0.50,TCP
2335,syn_flood,172.17.44.154,10.0.0.50,TCP
2336,http_flood,10.0.0.1,10.0.0.50,TCP
2337,syn_flood,172.28.118.44,10.0.0.50,TCP
2338,syn_flood,10.203.19.160,10.0.0.50,TCP
2339,syn_flood,10.5.28.227,10.0.0.50,TCP
2340,syn_flood,192.168.92.207,10.0.0.50,TCP
2341,syn_flood,172.17.150.238,10.0.0.50,TCP
2342,syn_flood,172.18.254.40,10.0.0.50,TCP
2343,http_flood,10.0.0.3,10.0.0.50,TCP
2344,http_flood,10.0.0.1,10.0.0.50,TCP
2345,syn_flood,10.38.199.99,10.0.0.50,TCP
2346,syn_flood,172.27.115.187,10.0.0.50,TCP
2347,syn_flood,192.168.8.236,10.0.0.50,TCP
2348,syn_flood,172.18.226.101,10.0.0.50,TCP
2349,syn_flood,10.204.72.174,10.0.0.50,TCP
2350,syn_flood,10.184.17.71,10.0.0.50,TCP
2351,http_flood,10.0.0.3,10.0.0.50,TCP
2352,http_flood,10.0.0.1,10.0.0.50,TCP
2353,syn_flood,192.168.235.20,10.0.0.50,TCP
2354,syn_flood,172.26.59.119,10.0.0.50,TCP
2355,syn_flood,172.18.164.48,10.0.0.50,TCP
2356,syn_flood,192.168.122.103,10.0.0.50,TCP
2357,syn_flood,172.19.183.200,10.0.0.50,TCP
2358,syn_flood,172.17.31.205,10.0.0.50,TCP
2359,syn_flood,10.140.143.99,10.0.0.50,TCP
2360,syn_flood,192.168.190.25,10.0.0.50,TCP
2361,syn_flood,10.255.165.122,10.0.0.50,TCP
2362,syn_flood,172.27.157.148,10.0.0.50,TCP
2363,syn_flood,192.168.54.14,10.0.0.50,TCP
2364,syn_flood,10.81.11.14,10.0.0.50,TCP
2365,syn_flood,172.22.5.212,10.0.0.50,TCP
2366,syn_flood,192.168.210.168,10.0.0.50,TCP
2367,http_flood,10.0.0.50,10.0.0.3,TCP
2368,http_flood,10.0.0.50,10.0.0.3,TCP
2369,http_flood,10.0.0.50,10.0.0.3,TCP
2370,http_flood,10.0.0.50,10.0.0.3,TCP
2371,http_flood,10.0.0.50,10.0.0.3,TCP
2372,http_flood,10.0.0.50,10.0.0.3,TCP
2373,http_flood,10.0.0.1,10.0.0.50,TCP
2374,http_flood,10.0.0.3,10.0.0.50,TCP
2375,http_flood,10.0.0.3,10.0.0.50,TCP
2376,http_flood,10.0.0.3,10.0.0.50,TCP
2377,http_flood,10.0.0.3,10.0.0.50,TCP
2378,http_flood,10.0.0.3,10.0.0.50,TCP
2379,http_flood,10.0.0.3,10.0.0.50,TCP
2380,http_flood,10.0.0.3,10.0.0.50,TCP
2381,syn_flood,172.24.28.161,10.0.0.50,TCP
2382,syn_flood,172.25.114.20,10.0.0.50,TCP
2383,syn_flood,172.23.5.82,10.0.0.50,TCP
2384,syn_flood,192.168.28.69,10.0.0.50,TCP
2385,syn_flood,10.102.197.101,10.0.0.50,TCP
2386,syn_flood,10.139.1.176,10.0.0.50,TCP
2387,syn_flood,10.178.63.237,10.0.0.50,TCP
2388,syn_flood,192.168.79.53,10.0.0.50,TCP
2389,http_flood,10.0.0.1,10.0.0.50,TCP
2390,http_flood,10.0.0.3,10.0.0.50,TCP
2391,syn_flood,172.24.99.53,10.0.0.50,TCP
2392,syn_flood,10.169.30.25,10.0.0.50,TCP
2393,syn_flood,172.23.105.234,10.0.0.50,TCP
2394,syn_flood,192.168.45.60,10.0.0.50,TCP
2395,syn_flood,192.168.202.171,10.0.0.50,TCP
2396,syn_flood,192.168.225.181,10.0.0.50,TCP
2397,http_flood,10.0.0.3,10.0.0.50,TCP
2398,http_flood,10.0.0.1,10.0.0.50,TCP
2399,syn_flood,10.153.19.203,10.0.0.50,TCP
2400,syn_flood,172.28.132.70,10.0.0.50,TCP
2401,syn_flood,172.19.36.106,10.0.0.50,TCP
2402,syn_flood,192.168.214.107,10.0.0.50,TCP
2403,syn_flood,172.18.141.38,10.0.0.50,TCP
2404,syn_flood,10.149.227.80,10.0.0.50,TCP
2405,syn_flood,192.168.135.60,10.0.0.50,TCP
2406,syn_flood,10.45.40.3,10.0.0.50,TCP
2407,syn_flood,192.168.190.5,10.0.0.50,TCP
2408,syn_flood,10.196.26.62,10.0.0.50,TCP
2409,syn_flood,10.233.75.107,10.0.0.50,TCP
2410,syn_flood,10.103.22.39,10.0.0.50,TCP
2411,syn_flood,172.28.24.7,10.0.0.50,TCP
2412,http_flood,10.0.0.1,10.0.0.50,TCP
2413,http_flood,10.0.0.3,10.0.0.50,TCP
2414,syn_flood,172.19.163.237,10.0.0.50,TCP
2415,syn_flood,172.21.180.76,10.0.0.50,TCP
2416,syn_flood,10.252.103.248,10.0.0.50,TCP
2417,syn_flood,172.27.48.245,10.0.0.50,TCP
2418,syn_flood,192.168.73.196,10.0.0.50,TCP
2419,syn_flood,192.168.98.176,10.0.0.50,TCP
2420,syn_flood,10.115.16.53,10.0.0.50,TCP
2421,http_flood,10.0.0.3,10.0.0.50,TCP
2422,http_flood,10.0.0.1,10.0.0.50,TCP
2423,syn_flood,10.39.36.184,10.0.0.50,TCP
2424,syn_flood,172.20.150.10,10.0.0.50,TCP
2425,syn_flood,192.168.124.44,10.0.0.50,TCP
2426,syn_flood,10.104.225.196,10.0.0.50,TCP
2427,syn_flood,10.190.37.27,10.0.0.50,TCP
2428,syn_flood,10.19.182.176,10.0.0.50,TCP
2429,syn_flood,172.29.40.121,10.0.0.50,TCP
2430,http_flood,10.0.0.3,10.0.0.50,TCP
2431,http_flood,10.0.0.1,10.0.0.50,TCP
2432,syn_flood,10.190.95.165,10.0.0.50,TCP
2433,syn_flood,192.168.130.176,10.0.0.50,TCP
2434,syn_flood,10.248.67.165,10.0.0.50,TCP
2435,syn_flood,172.26.93.113,10.0.0.50,TCP
2436,syn_flood,192.168.31.244,10.0.0.50,TCP
2437,syn_flood,10.75.47.62,10.0.0.50,TCP
2438,http_flood,10.0.0.1,10.0.0.50,TCP
2439,syn_flood,10.33.119.230,10.0.0.50,TCP
2440,syn_flood,172.21.206.5,10.0.0.50,TCP
2441,syn_flood,192.168.36.48,10.0.0.50,TCP
2442,syn_flood,172.26.61.149,10.0.0.50,TCP
2443,syn_flood,10.205.219.21,10.0.0.50,TCP
2444,syn_flood,192.168.83.149,10.0.0.50,TCP
2445,syn_flood,10.63.60.101,10.0.0.50,TCP
2446,http_flood,10.0.0.50,10.0.0.3,TCP
2447,http_flood,10.0.0.50,10.0.0.3,TCP
2448,http_flood,10.0.0.50,10.0.0.3,TCP
2449,http_flood,10.0.0.50,10.0.0.3,TCP
2450,http_flood,10.0.0.50,10.0.0.3,TCP
2451,http_flood,10.0.0.50,10.0.0.3,TCP
2452,http_flood,10.0.0.3,10.0.0.50,TCP
2453,http_flood,10.0.0.3,10.0.0.50,TCP
2454,http_flood,10.0.0.3,10.0.0.50,TCP
2455,http_flood,10.0.0.3,10.0.0.50,TCP
2456,http_flood,10.0.0.3,10.0.0.50,TCP
2457,http_flood,10.0.0.3,10.0.0.50,TCP
2458,http_flood,10.0.0.3,10.0.0.50,TCP
2459,syn_flood,192.168.217.28,10.0.0.50,TCP
2460,syn_flood,192.168.136.8,10.0.0.50,TCP
2461,syn_flood,10.196.188.93,10.0.0.50,TCP
2462,syn_flood,10.88.243.41,10.0.0.50,TCP
2463,syn_flood,192.168.170.240,10.0.0.50,TCP
2464,syn_flood,172.31.109.184,10.0.0.50,TCP
2465,syn_flood,10.134.35.85,10.0.0.50,TCP
2466,http_flood,10.0.0.1,10.0.0.50,TCP
2467,http_flood,10.0.0.3,10.0.0.50,TCP
2468,syn_flood,10.73.62.239,10.0.0.50,TCP
2469,syn_flood,10.221.3.88,10.0.0.50,TCP
2470,syn_flood,10.32.60.111,10.0.0.50,TCP
2471,syn_flood,192.168.209.219,10.0.0.50,TCP
2472,syn_flood,192.168.50.191,10.0.0.50,TCP
2473,syn_flood,10.89.226.52,10.0.0.50,TCP
2474,syn_flood,10.170.184.164,10.0.0.50,TCP
2475,http_flood,10.0.0.1,10.0.0.50,TCP
2476,http_flood,10.0.0.3,10.0.0.50,TCP
2477,syn_flood,172.27.170.35,10.0.0.50,TCP
2478,syn_flood,172.27.233.80,10.0.0.50,TCP
2479,syn_flood,192.168.188.119,10.0.0.50,TCP
2480,syn_flood,172.28.0.194,10.0.0.50,TCP
2481,syn_flood,192.168.184.103,10.0.0.50,TCP
2482,syn_flood,192.168.169.189,10.0.0.50,TCP
2483,http_flood,10.0.0.1,10.0.0.50,TCP
2484,http_flood,10.0.0.3,10.0.0.50,TCP
2485,syn_flood,172.22.198.96,10.0.0.50,TCP
2486,syn_flood,192.168.56.43,10.0.0.50,TCP
2487,syn_flood,192.168.253.25,10.0.0.50,TCP
2488,syn_flood,192.168.198.46,10.0.0.50,TCP
2489,syn_flood,192.168.55.97,10.0.0.50,TCP
2490,syn_flood,10.14.100.227,10.0.0.50,TCP
2491,syn_flood,192.168.102.121,10.0.0.50,TCP
2492,syn_flood,192.168.113.30,10.0.0.50,TCP
2493,syn_flood,172.17.205.81,10.0.0.50,TCP
2494,syn_flood,172.26.200.82,10.0.0.50,TCP
2495,syn_flood,172.25.211.144,10.0.0.50,TCP
2496,syn_flood,192.168.139.41,10.0.0.50,TCP
2497,syn_flood,172.31.184.173,10.0.0.50,TCP
2498,syn_flood,192.168.250.29,10.0.0.50,TCP
2499,http_flood,10.0.0.1,10.0.0.50,TCP
2500,http_flood,10.0.0.3,10.0.0.50,TCP
2501,syn_flood,10.204.243.123,10.0.0.50,TCP
2502,syn_flood,192.168.235.181,10.0.0.50,TCP
2503,syn_flood,192.168.7.179,10.0.0.50,TCP
2504,syn_flood,172.30.13.54,10.0.0.50,TCP
2505,syn_flood,172.31.35.199,10.0.0.50,TCP
2506,syn_flood,172.18.69.49,10.0.0.50,TCP
2507,http_flood,10.0.0.1,10.0.0.50,TCP
2508,http_flood,10.0.0.3,10.0.0.50,TCP
2509,syn_flood,10.91.57.120,10.0.0.50,TCP
2510,syn_flood,192.168.183.2,10.0.0.50,TCP
2511,syn_flood,172.20.201.111,10.0.0.50,TCP
2512,syn_flood,172.25.29.119,10.0.0.50,TCP
2513,syn_flood,192.168.110.224,10.0.0.50,TCP
2514,syn_flood,172.29.211.6,10.0.0.50,TCP
2515,syn_flood,172.27.163.162,10.0.0.50,TCP
2516,http_flood,10.0.0.1,10.0.0.50,TCP
2517,syn_flood,172.27.95.30,10.0.0.50,TCP
2518,syn_flood,192.168.124.82,10.0.0.50,TCP
2519,syn_flood,192.168.97.104,10.0.0.50,TCP
2520,syn_flood,192.168.195.204,10.0.0.50,TCP
2521,syn_flood,172.23.27.164,10.0.0.50,TCP
2522,syn_flood,192.168.226.53,10.0.0.50,TCP
2523,syn_flood,192.168.45.236,10.0.0.50,TCP
2524,http_flood,10.0.0.50,10.0.0.3,TCP
2525,http_flood,10.0.0.50,10.0.0.3,TCP
2526,http_flood,10.0.0.50,10.0.0.3,TCP
2527,http_flood,10.0.0.50,10.0.0.3,TCP
2528,http_flood,10.0.0.50,10.0.0.3,TCP
2529,http_flood,10.0.0.50,10.0.0.3,TCP
2530,http_flood,10.0.0.50,10.0.0.3,TCP
2531,http_flood,10.0.0.3,10.0.0.50,TCP
2532,http_flood,10.0.0.1,10.0.0.50,TCP
2533,http_flood,10.0.0.3,10.0.0.50,TCP
2534,http_flood,10.0.0.3,10.0.0.50,TCP
2535,http_flood,10.0.0.3,10.0.0.50,TCP
2536,http_flood,10.0.0.3,10.0.0.50,TCP
2537,http_flood,10.0.0.3,10.0.0.50,TCP
2538,http_flood,10.0.0.3,10.0.0.50,TCP
2539,syn_flood,172.24.165.182,10.0.0.50,TCP
2540,syn_flood,172.28.209.155,10.0.0.50,TCP
2541,syn_flood,172.25.62.12,10.0.0.50,TCP
2542,syn_flood,10.108.53.85,10.0.0.50,TCP
2543,syn_flood,192.168.37.118,10.0.0.50,TCP
2544,syn_flood,192.168.175.171,10.0.0.50,TCP
2545,syn_flood,10.233.107.76,10.0.0.50,TCP
2546,syn_flood,192.168.215.190,10.0.0.50,TCP
2547,syn_flood,192.168.16.161,10.0.0.50,TCP
2548,syn_flood,172.18.157.80,10.0.0.50,TCP
2549,syn_flood,192.168.182.166,10.0.0.50,TCP
2550,syn_flood,192.168.114.91,10.0.0.50,TCP
2551,syn_flood,172.26.86.189,10.0.0.50,TCP
2552,syn_flood,172.28.143.224,10.0.0.50,TCP
2553,http_flood,10.0.0.1,10.0.0.50,TCP
2554,syn_flood,172.23.80.58,10.0.0.50,TCP
2555,syn_flood,192.168.24.76,10.0.0.50,TCP
2556,syn_flood,192.168.124.46,10.0.0.50,TCP
2557,syn_flood,172.30.215.180,10.0.0.50,TCP
2558,syn_flood,192.168.57.197,10.0.0.50,TCP
2559,syn_flood,192.168.46.18,10.0.0.50,TCP
2560,http_flood,10.0.0.1,10.0.0.50,TCP
2561,syn_flood,10.122.205.243,10.0.0.50,TCP
2562,syn_flood,172.19.251.116,10.0.0.50,TCP
2563,syn_flood,192.168.47.167,10.0.0.50,TCP
2564,syn_flood,192.168.171.105,10.0.0.50,TCP
2565,syn_flood,10.124.215.187,10.0.0.50,TCP
2566,syn_flood,192.168.33.164,10.0.0.50,TCP
2567,syn_flood,172.22.76.21,10.0.0.50,TCP
2568,http_flood,10.0.0.1,10.0.0.50,TCP
2569,syn_flood,10.241.145.195,10.0.0.50,TCP
2570,syn_flood,172.24.121.219,10.0.0.50,TCP
2571,syn_flood,10.134.102.157,10.0.0.50,TCP
2572,syn_flood,192.168.190.210,10.0.0.50,TCP
2573,syn_flood,172.31.31.66,10.0.0.50,TCP
2574,syn_flood,10.227.91.106,10.0.0.50,TCP
2575,syn_flood,10.188.54.209,10.0.0.50,TCP
2576,http_flood,10.0.0.1,10.0.0.50,TCP
2577,syn_flood,172.17.95.215,10.0.0.50,TCP
2578,syn_flood,192.168.213.86,10.0.0.50,TCP
2579,syn_flood,10.127.159.48,10.0.0.50,TCP
2580,syn_flood,10.234.181.198,10.0.0.50,TCP
2581,syn_flood,172.31.128.71,10.0.0.50,TCP
2582,syn_flood,192.168.81.136,10.0.0.50,TCP
2583,syn_flood,172.27.180.185,10.0.0.50,TCP
2584,syn_flood,192.168.153.200,10.0.0.50,TCP
2585,syn_flood,10.56.115.73,10.0.0.50,TCP
2586,syn_flood,172.21.140.38,10.0.0.50,TCP
2587,syn_flood,192.168.58.17,10.0.0.50,TCP
2588,syn_flood,10.148.179.146,10.0.0.50,TCP
2589,syn_flood,192.168.58.32,10.0.0.50,TCP
2590,http_flood,10.0.0.1,10.0.0.50,TCP
2591,syn_flood,10.192.47.170,10.0.0.50,TCP
2592,syn_flood,10.86.86.39,10.0.0.50,TCP
2593,syn_flood,172.21.173.102,10.0.0.50,TCP
2594,syn_flood,192.168.115.144,10.0.0.50,TCP
2595,syn_flood,172.16.226.197,10.0.0.50,TCP
2596,syn_flood,172.24.166.69,10.0.0.50,TCP
2597,syn_flood,172.28.202.234,10.0.0.50,TCP
2598,http_flood,10.0.0.50,10.0.0.3,TCP
2599,http_flood,10.0.0.50,10.0.0.3,TCP
2600,http_flood,10.0.0.50,10.0.0.3,TCP
2601,http_flood,10.0.0.50,10.0.0.3,TCP
2602,http_flood,10.0.0.50,10.0.0.3,TCP
2603,http_flood,10.0.0.50,10.0.0.3,TCP
2604,http_flood,10.0.0.1,10.0.0.50,TCP
2605,http_flood,10.0.0.3,10.0.0.50,TCP
2606,http_flood,10.0.0.3,10.0.0.50,TCP
2607,http_flood,10.0.0.3,10.0.0.50,TCP
2608,http_flood,10.0.0.3,10.0.0.50,TCP
2609,http_flood,10.0.0.3,10.0.0.50,TCP
2610,http_flood,10.0.0.3,10.0.0.50,TCP
2611,syn_flood,10.33.35.33,10.0.0.50,TCP
2612,syn_flood,172.23.178.27,10.0.0.50,TCP
2613,syn_flood,10.187.125.88,10.0.0.50,TCP
2614,syn_flood,192.168.80.82,10.0.0.50,TCP
2615,syn_flood,192.168.232.11,10.0.0.50,TCP
2616,syn_flood,192.168.236.244,10.0.0.50,TCP
2617,http_flood,10.0.0.1,10.0.0.50,TCP
2618,syn_flood,10.148.113.226,10.0.0.50,TCP
2619,syn_flood,172.24.184.228,10.0.0.50,TCP
2620,syn_flood,172.26.182.239,10.0.0.50,TCP
2621,syn_flood,172.27.140.45,10.0.0.50,TCP
2622,syn_flood,192.168.59.111,10.0.0.50,TCP
2623,syn_flood,192.168.235.15,10.0.0.50,TCP
2624,syn_flood,172.31.201.91,10.0.0.50,TCP
2625,syn_flood,10.198.206.18,10.0.0.50,TCP
2626,syn_flood,192.168.11.47,10.0.0.50,TCP
2627,syn_flood,10.32.47.127,10.0.0.50,TCP
2628,syn_flood,172.29.123.189,10.0.0.50,TCP
2629,syn_flood,10.70.105.180,10.0.0.50,TCP
2630,syn_flood,172.22.182.167,10.0.0.50,TCP
2631,syn_flood,192.168.234.50,10.0.0.50,TCP
2632,http_flood,10.0.0.1,10.0.0.50,TCP
2633,syn_flood,172.31.104.14,10.0.0.50,TCP
2634,syn_flood,10.209.216.31,10.0.0.50,TCP
2635,syn_flood,192.168.91.223,10.0.0.50,TCP
2636,syn_flood,192.168.230.244,10.0.0.50,TCP
2637,syn_flood,10.22.223.47,10.0.0.50,TCP
2638,syn_flood,192.168.198.202,10.0.0.50,TCP
2639,http_flood,10.0.0.1,10.0.0.50,TCP
2640,syn_flood,172.22.191.51,10.0.0.50,TCP
2641,syn_flood,192.168.74.31,10.0.0.50,TCP
2642,syn_flood,172.26.72.38,10.0.0.50,TCP
2643,syn_flood,192.168.200.229,10.0.0.50,TCP
2644,syn_flood,10.56.60.174,10.0.0.50,TCP
2645,syn_flood,192.168.168.103,10.0.0.50,TCP
2646,syn_flood,10.244.117.102,10.0.0.50,TCP
2647,http_flood,10.0.0.1,10.0.0.50,TCP
2648,syn_flood,192.168.36.123,10.0.0.50,TCP
2649,syn_flood,10.217.161.12,10.0.0.50,TCP
2650,syn_flood,172.17.225.129,10.0.0.50,TCP
2651,syn_flood,172.16.67.35,10.0.0.50,TCP
2652,syn_flood,192.168.139.144,10.0.0.50,TCP
2653,syn_flood,10.192.232.21,10.0.0.50,TCP
2654,syn_flood,172.21.186.199,10.0.0.50,TCP
2655,http_flood,10.0.0.1,10.0.0.50,TCP
2656,syn_flood,172.24.143.118,10.0.0.50,TCP
2657,syn_flood,10.23.155.11,10.0.0.50,TCP
2658,syn_flood,10.186.37.129,10.0.0.50,TCP
2659,syn_flood,10.120.53.89,10.0.0.50,TCP
2660,syn_flood,10.81.131.244,10.0.0.50,TCP
2661,syn_flood,192.168.50.1,10.0.0.50,TCP
2662,syn_flood,192.168.40.188,10.0.0.50,TCP
2663,syn_flood,10.80.75.28,10.0.0.50,TCP
2664,syn_flood,10.227.114.238,10.0.0.50,TCP
2665,syn_flood,172.28.23.224,10.0.0.50,TCP
2666,syn_flood,172.19.105.4,10.0.0.50,TCP
2667,syn_flood,192.168.35.214,10.0.0.50,TCP
2668,syn_flood,192.168.91.190,10.0.0.50,TCP
2669,syn_flood,192.168.107.159,10.0.0.50,TCP
2670,http_flood,10.0.0.50,10.0.0.3,TCP
2671,http_flood,10.0.0.50,10.0.0.3,TCP
2672,http_flood,10.0.0.50,10.0.0.3,TCP
2673,http_flood,10.0.0.50,10.0.0.3,TCP
2674,http_flood,10.0.0.50,10.0.0.3,TCP
2675,http_flood,10.0.0.50,10.0.0.3,TCP
2676,http_flood,10.0.0.3,10.0.0.50,TCP
2677,http_flood,10.0.0.3,10.0.0.50,TCP
2678,http_flood,10.0.0.3,10.0.0.50,TCP
2679,http_flood,10.0.0.3,10.0.0.50,TCP
2680,http_flood,10.0.0.3,10.0.0.50,TCP
2681,http_flood,10.0.0.3,10.0.0.50,TCP
2682,http_flood,10.0.0.1,10.0.0.50,TCP
2683,syn_flood,192.168.111.64,10.0.0.50,TCP
2684,syn_flood,192.168.213.103,10.0.0.50,TCP
2685,syn_flood,10.0.151.14,10.0.0.50,TCP
2686,syn_flood,172.25.105.27,10.0.0.50,TCP
2687,syn_flood,172.31.65.10,10.0.0.50,TCP
2688,syn_flood,192.168.131.242,10.0.0.50,TCP
2689,http_flood,10.0.0.1,10.0.0.50,TCP
